Episode,Reward,Avg10,Epsilon,UniqueStates
1,30.742049469963995,30.742049469963995,0.995,577
2,27.20848056536969,27.20848056536969,0.990025,1057
3,-25.79505300353398,-25.79505300353398,0.985074875,1692
4,-18.72791519434657,-18.72791519434657,0.9801495006250001,2388
5,-11.66077738515957,-11.66077738515957,0.9752487531218751,3156
6,30.742049469963625,30.742049469963625,0.9703725093562657,3582
7,41.34275618374679,41.34275618374679,0.9655206468094844,4022
8,20.14134275618299,20.14134275618299,0.960693043575437,4474
9,16.607773851589208,16.607773851589208,0.9558895783575597,4699
10,34.27561837455713,34.27561837455713,0.9511101304657719,5100
11,6.007067137808086,12.01413427561774,0.946354579813443,5471
12,27.208480565369698,12.01413427561774,0.9416228069143757,5910
13,-25.795053003534335,12.014134275617707,0.9369146928798039,6372
14,-32.86219081272136,10.600706713780227,0.9322301194154049,6747
15,37.80918727915183,15.547703180211366,0.9275689688183278,7227
16,-22.261484098940457,10.247349823320958,0.9229311239742362,7804
17,37.809187279150635,9.893992932861343,0.918316468354365,8262
18,34.27561837455714,11.307420494698757,0.9137248860125932,8565
19,9.540636042401788,10.600706713780017,0.9091562615825302,9008
20,30.742049469963334,10.247349823320636,0.9046104802746175,9402
21,-46.99646643109601,4.946996466430226,0.9000874278732445,9872
22,41.34275618374631,6.360424028267888,0.8955869907338783,10272
23,27.208480565370408,11.660777385158362,0.8911090557802088,10633
24,-8.127208480565747,14.134275618373923,0.8866535105013078,11026
25,-11.660777385159388,9.1872791519428,0.8822202429488013,11339
26,-39.92932862190859,7.420494699645988,0.8778091417340573,11869
27,-130.4621908127213,-9.406643109541205,0.8734200960253871,12515
28,-43.46289752650222,-17.18049469964714,0.8690529955452602,12951
29,-22.261484098940645,-20.360706713781386,0.8647077305675338,13348
30,37.809187279152,-19.65399293286252,0.8603841919146962,13761
31,-36.39575971731488,-18.593922261484405,0.8560822709551227,14341
32,2.473498233214819,-22.480848056537553,0.851801859600347,14767
33,-8.127208480566276,-26.014416961131225,0.8475428503023453,15214
34,37.80918727915247,-21.420777385159404,0.8433051360508336,15683
35,34.275618374557965,-16.82713780918767,0.8390886103705794,15959
36,30.742049469963334,-9.760000000000474,0.8348931673187264,16339
37,-50.5300353356897,-1.7667844522973142,0.8307187014821328,16760
38,-36.395759717315315,-1.0600706713786237,0.8265651079747222,17226
39,-15.194346289753481,-0.3533568904599072,0.8224322824348486,17630
40,-11.660777385159772,-5.300353356891084,0.8183201210226743,18061
41,-25.795053003534015,-4.240282685512997,0.8142285204175609,18542
42,30.74204946996482,-1.4134275618379977,0.810157377815473,18940
43,-29.328621908127953,-3.5335689045941656,0.8061065909263957,19308
44,-15.19434628975287,-8.833922261484698,0.8020760579717637,19781
45,-32.86219081272138,-15.547703180212633,0.798065677681905,20176
46,23.674911660776097,-16.25441696113136,0.7940753492934954,20582
47,-22.261484098940567,-13.427561837456443,0.7901049725470279,21039
48,2.47349823321467,-9.540636042403445,0.7861544476842928,21405
49,-85.9929328621916,-16.620494699647256,0.7822236754458713,21809
50,-29.32862190812804,-18.38727915194408,0.778312557068642,22239
51,41.34275618374584,-11.673498233216097,0.7744209942832988,22695
52,-29.328621908127307,-17.68056537102531,0.7705488893118823,23160
53,-68.45795053003445,-21.59349823321596,0.7666961448653229,23607
54,-39.929328621908724,-24.066996466431544,0.7628626641409962,23984
55,-92.39293286219186,-30.02007067137859,0.7590483508202912,24463
56,-43.462897526502296,-36.73385159010643,0.7552531090661897,24914
57,-36.395759717315144,-38.14727915194389,0.7514768435208588,25267
58,-39.929328621908645,-42.387561837456225,0.7477194593032545,25641
59,-15.19434628975319,-35.307703180212386,0.7439808620067382,26049
60,-18.727915194346977,-34.24763250883428,0.7402609576967045,26558
61,-54.06360424028325,-43.78826855123718,0.736559652908221,26920
62,9.540636042402364,-39.901342756184214,0.7328768546436799,27135
63,-8.127208480566297,-33.8682685512374,0.7292124703704616,27508
64,37.80918727915096,-26.094416961131436,0.7255664080186093,27893
65,-121.59505300353409,-29.01462897526566,0.7219385759785162,28337
66,-61.89081272084791,-30.857420494700214,0.7183288830986236,28648
67,-44.55795053003297,-31.673639575971997,0.7147372386831305,29032
68,20.1413427561829,-25.66657243816285,0.7111635524897149,29461
69,-36.39575971731474,-27.786713780919,0.7076077347272662,29724
70,-25.79505300353418,-28.493427561837724,0.7040696960536299,30189
71,-50.53003533568947,-28.140070671378346,0.7005493475733617,30546
72,-36.39575971731494,-32.733710247350075,0.697046600835495,30979
73,-11.660777385159772,-33.08706713780942,0.6935613678313175,31458
74,-132.42932862190858,-50.110918727915376,0.6900935609921609,31792
75,30.74204946996364,-34.8772084805656,0.6866430931872001,32129
76,-29.328621908127435,-31.620989399293553,0.6832098777212641,32509
77,2.4734982332150324,-26.917844522968757,0.6797938283326578,32740
78,-15.194346289753371,-30.45141342756238,0.6763948591909945,33203
79,-8.12720848056624,-27.624558303887532,0.6730128848950395,33668
80,-15.194346289753502,-26.56448763250946,0.6696478204705644,34079
81,-119.39505300353409,-33.45098939929393,0.6662995813682115,34650
82,-29.32862190812765,-32.7442756183752,0.6629680834613705,35066
83,-76.72650176678538,-39.250848056537755,0.6596532430440636,35331
84,-102.49363957597278,-36.257279151944175,0.6563549768288433,35809
