Episode,Reward,Avg10,Epsilon,UniqueStates
1,16.60777385158898,16.60777385158898,0.995,571
2,-4.593639575972022,-4.593639575972022,0.990025,1102
3,-11.660777385159381,-11.660777385159381,0.985074875,1719
4,-1.0600706713789034,-1.0600706713789034,0.9801495006250001,2151
5,-36.39575971731517,-36.39575971731517,0.9752487531218751,2486
6,30.742049469963426,30.742049469963426,0.9703725093562657,2891
7,-22.261484098940347,-22.261484098940347,0.9655206468094844,3416
8,-8.127208480566198,-8.127208480566198,0.960693043575437,3812
9,2.4734982332145066,2.4734982332145066,0.9558895783575597,4242
10,-39.92932862190874,-39.92932862190874,0.9511101304657719,4791
11,34.27561837455721,-5.653710247350562,0.946354579813443,5113
12,30.74204946996406,-2.1201413427569538,0.9416228069143757,5447
13,30.742049469963256,2.1201413427553097,0.9369146928798039,5876
14,-18.727915194346803,0.35335689045852003,0.9322301194154049,6358
15,-11.660777385159742,2.826855123674063,0.9275689688183278,6884
16,-50.53003533568978,-5.300353356891257,0.9229311239742362,7230
17,30.742049469964662,-7.567280135845067e-13,0.918316468354365,7616
18,-18.727915194346842,-1.060070671378821,0.9137248860125932,8195
19,-46.9964664310961,-6.007067137809882,0.9091562615825302,8545
20,37.809187279151885,1.76678445229618,0.9046104802746175,8950
21,-11.660777385159768,-2.826855123675518,0.9000874278732445,9437
22,-18.727915194347062,-7.773851590106629,0.8955869907338783,9823
23,-46.99646643109583,-15.54770318021254,0.8911090557802088,10353
24,-22.261484098940212,-15.90106007067188,0.8866535105013078,10825
25,27.208480565371204,-12.014134275618785,0.8822202429488013,11248
26,-49.39081272084573,-11.900212014134379,0.8778091417340573,11809
27,2.4734982332147766,-14.727067137809367,0.8734200960253871,12205
28,37.80918727915267,-9.073356890459419,0.8690529955452602,12643
29,37.80918727915265,-0.592791519434542,0.8647077305675338,13053
30,-29.328621908127687,-7.306572438162499,0.8603841919146962,13623
31,-11.660777385159765,-7.306572438162499,0.8560822709551227,14003
32,41.342756183745514,-1.2995053003532413,0.851801859600347,14305
33,2.473498233214599,3.6474911660778018,0.8475428503023453,14754
34,-15.194346289753005,4.354204946996523,0.8433051360508336,15200
35,-36.39575971731505,-2.0062190812721026,0.8390886103705794,15700
36,-15.194346289753147,1.4134275618371555,0.8348931673187264,16113
37,-1.060070671378868,1.0600706713777908,0.8307187014821328,16446
38,-15.194346289753225,-4.240282685512798,0.8265651079747222,16774
39,-1.0600706713789603,-8.12720848056596,0.8224322824348486,17049
40,-46.99646643109594,-9.893992932862785,0.8183201210226743,17464
41,-29.328621908127946,-11.660777385159603,0.8142285204175609,17836
42,-18.727915194346792,-17.667844522968835,0.810157377815473,18321
43,41.342756183745784,-13.780918727915715,0.8061065909263957,18608
44,34.27561837455809,-8.833922261484606,0.8020760579717637,18931
45,-11.660777385159907,-6.360424028269091,0.798065677681905,19297
46,-58.29151943462755,-10.670141342756532,0.7940753492934954,19717
47,30.742049469964137,-7.48992932862223,0.7901049725470279,20117
48,-120.4614840989403,-18.01664310954094,0.7861544476842928,20492
49,-43.462897526502275,-22.25692579505327,0.7822236754458713,20880
50,-25.795053003533873,-20.136784452297064,0.778312557068642,21225
51,-4.593639575972583,-17.663286219081527,0.7744209942832988,21704
52,41.34275618374591,-11.656219081272257,0.7705488893118823,22059
53,37.80918727915329,-12.009575971731506,0.7666961448653229,22504
54,-15.194346289753275,-16.956572438162645,0.7628626641409962,22854
55,-8.127208480565999,-16.60321554770325,0.7590483508202912,23304
56,-100.46007067137903,-20.8200706713784,0.7552531090661897,23779
57,9.540636042401767,-22.940212014134637,0.7514768435208588,24205
58,37.80918727915163,-7.113144876325444,0.7477194593032545,24394
59,-39.92932862190863,-6.759787985866079,0.7439808620067382,24866
60,-15.194346289753314,-5.699717314488023,0.7402609576967045,25290
61,-25.795053003534296,-7.819858657244194,0.736559652908221,25718
62,-143.99646643109588,-26.353780918728376,0.7328768546436799,26153
63,-29.328621908127992,-33.0675618374565,0.7292124703704616,26497
64,-50.53003533568964,-36.60113074205014,0.7255664080186093,26773
65,-43.462897526502275,-40.13469964664377,0.7219385759785162,27154
66,-11.660777385159456,-31.25477031802181,0.7183288830986236,27538
67,-109.52791519434709,-43.1616254416967,0.7147372386831305,27972
68,-119.26289752650203,-58.868833922262056,0.7111635524897149,28399
69,-25.79505300353393,-57.45540636042459,0.7076077347272662,28788
70,9.540636042401916,-54.98190812720907,0.7040696960536299,29169
71,-149.33003533568964,-67.3354063604246,0.7005493475733617,29658
72,-29.32862190812765,-55.868621908127786,0.697046600835495,30036
73,-29.328621908127896,-55.86862190812777,0.6935613678313175,30549
74,-98.863604240283,-60.701978798587106,0.6900935609921609,30811
75,-4.5936395759724125,-56.81505300353412,0.6866430931872001,31133
76,-83.06077738515995,-63.95505300353417,0.6832098777212641,31600
77,-111.79434628975343,-64.1816961130748,0.6797938283326578,32096
78,-18.727915194347137,-54.128197879859314,0.6763948591909945,32404
79,-70.19151943462849,-58.56784452296877,0.6730128848950395,32793
80,13.07420494699559,-58.2144876325094,0.6696478204705644,33201
81,-11.660777385159463,-44.447561837456384,0.6662995813682115,33572
82,-25.79505300353392,-44.09420494699701,0.6629680834613705,34060
83,-29.328621908127797,-44.094204946997,0.6596532430440636,34349
84,-46.996466431095804,-38.90749116607829,0.6563549768288433,34755
85,-36.39575971731476,-42.087703180212515,0.653073201944699,35087
86,-71.02508833922317,-40.88413427561884,0.6498078359349755,35371
87,41.34275618374574,-25.570424028268924,0.6465587967553006,35532
88,-113.42791519434701,-35.04042402826891,0.6433260027715241,35984
89,16.607773851590693,-26.36049469964699,0.6401093727576664,36210
90,-107.62791519434711,-38.43070671378126,0.6369088258938781,36679
91,34.275618374557894,-33.83706713780953,0.6337242817644086,37176
92,-8.127208480565821,-32.070282685512716,0.6305556603555866,37479
93,-15.194346289753048,-30.65685512367524,0.6274028820538087,37895
94,27.208480565371133,-23.236360424028547,0.6242658676435396,38212
95,-99.16007067137882,-29.51279151943495,0.6211445383053219,38584
96,-55.792226148409725,-27.989505300353606,0.6180388156137953,38924
97,-30.890812720845815,-35.212862190812764,0.6149486215357263,39280
98,-18.727915194346753,-25.742862190812737,0.6118738784280476,39630
99,-117.66219081272125,-39.16985865724393,0.6088145090359074,39982
100,-114.89434628975334,-39.89650176678455,0.6057704364907278,40522
101,-68.72720848056613,-50.19678445229696,0.6027415843082742,40843
102,-54.06360424028344,-54.79042402826872,0.5997278763867329,40982
103,-39.92932862190891,-57.26392226148431,0.5967292370047992,41337
104,-32.69081272084712,-63.25385159010612,0.5937455908197752,41548
105,-93.82791519434687,-62.720636042402944,0.5907768628656763,41841
106,-68.19787985865776,-63.96120141342774,0.5878229785513479,41989
107,13.074204946995675,-59.56469964664359,0.5848838636585911,42174
108,9.540636042403131,-56.7378445229686,0.5819594443402982,42619
109,-18.727915194346675,-46.844416961131145,0.5790496471185967,42828
110,-11.660777385159616,-36.52106007067177,0.5761543988830038,43113
111,-43.46289752650248,-33.99462897526541,0.5732736268885887,43385
112,-19.090812720847097,-30.49734982332177,0.5704072587541458,43606
113,-48.326501766784574,-31.33706713780934,0.567555222460375,43832
114,-32.86219081272167,-31.354204946996795,0.5647174463480732,44058
115,-122.89575971731496,-34.2609893992936,0.5618938591163328,44417
116,-11.660777385159864,-28.60727915194381,0.5590843898207511,44621
117,-112.16148409894063,-41.130848056537445,0.5562889678716474,44989
118,-4.593639575972789,-42.54427561837504,0.5535075230322891,45331
119,-32.8621908127212,-43.95770318021249,0.5507399854171277,45728
120,-54.06360424028345,-48.197985865724874,0.547986285490042,46155
121,-78.49434628975335,-51.70113074204996,0.5452463540625918,46480
122,-25.795053003534388,-52.37155477031869,0.5425201222922789,46827
123,-31.958657243815324,-50.734770318021766,0.5398075216808175,47021
124,-39.929328621908276,-51.44148409894043,0.5371084840724134,47336
125,-22.261484098940567,-41.378056537102985,0.5344229416520513,47655
126,16.607773851588867,-38.55120141342811,0.531750826943791,48148
127,-11.660777385159687,-28.501130742050016,0.5290920728090721,48483
128,-102.26289752650206,-38.26805653710294,0.5264466124450268,48762
129,-1.0600706713787542,-35.087844522968695,0.5238143793828016,49116
130,-25.79505300353401,-32.260989399293756,0.5211953074858876,49415
131,9.540636042402605,-23.45749116607816,0.5185893309484582,49606
132,9.540636042402136,-19.923922261484506,0.5159963842937159,50064
133,30.742049469963348,-13.65385159010664,0.5134164023722473,50619
134,34.275618374557894,-6.233356890460023,0.510849320360386,51190
135,6.0070671378082,-3.4065017667851465,0.5082950737585841,51511
136,87.27915194346627,3.6606360424025945,0.5057535983897912,51997
137,-32.862190812721494,1.540494699646414,0.5032248303978422,52281
138,-93.26077738515959,2.4407067137806613,0.500708706245853,52661
139,-32.862190812721614,-0.7395053003536247,0.4982051627146237,52949
140,-29.328621908128017,-1.0928621908130254,0.49571413690105054,53440
141,-8.12720848056624,-2.85964664310991,0.4932355662165453,53896
142,-22.261484098940603,-6.039858657244183,0.4907693883854626,54347
143,76.67844522968198,-1.4462190812723201,0.4883155414435353,54811
144,-27.624381625439838,-7.636219081272094,0.4858739637363176,55122
145,-22.26148409894073,-10.463074204946986,0.483444593917636,55510
146,83.74558303887059,-10.816431095406553,0.4810273709480478,56006
147,-36.3957597173153,-11.169787985865934,0.47862223409330756,56242
148,87.27915194346588,6.884204946996611,0.47622912292284103,56838
149,-25.79505300353419,7.590918727915353,0.4738479773082268,57108
150,-1.0600706713790384,10.417773851590251,0.47147873742168567,57369
151,23.674911660776726,13.597985865724548,0.46912134373457726,57856
152,-43.46289752650252,11.477844522968356,0.46677573701590436,58190
153,-64.66431095406416,-2.656431095406259,0.46444185833082485,58478
154,9.540636042402761,1.060070671378001,0.46211964903917074,58894
