Episode,Reward,Avg10,Epsilon,UniqueStates
193,-59.11949685534671,-51.45386005442308,0.3800621177172763,102240
194,-59.752321981424956,-55.121399944873176,0.37816180712868996,102560
195,-65.03496503496578,-55.37021480042961,0.37627099809304654,103000
196,-68.15286624203873,-55.79205880168257,0.3743896431025813,103347
197,-30.000000000000806,-52.50827501789879,0.37251769488706843,104274
198,-59.04436860068341,-52.34128330653848,0.3706551064126331,104892
199,-60.365853658537404,-51.19918528681226,0.36880183088056995,104998
200,-59.558823529412585,-51.993777317172786,0.3669578217261671,105546
201,-58.955223880597835,-55.95188035039392,0.36512303261753626,106243
202,-55.782312925170885,-57.57662327081791,0.3632974174544486,106587
203,-52.54237288135677,-56.918910873418916,0.3614809303671764,107230
204,-48.387096774194355,-55.782388352695854,0.3596735257153405,108032
205,-46.66666666666748,-53.945558515866026,0.3578751580867638,108130
206,-18.032786885246107,-48.93355058018676,0.35608578229633,108824
207,-63.7681159420298,-52.31036217438966,0.3543053533848483,109283
208,-55.27156549520848,-51.93308186384216,0.35253382661792404,109937
209,-44.444444444445246,-50.34094094243296,0.3507711574848344,110031
210,39.78494623656257,-40.40656396583544,0.34901730169741024,110755
211,-71.53024911032057,-41.66406648880771,0.3472722151889232,111309
212,5.802047781571201,-35.5056304181335,0.3455358541129786,112095
213,-58.02777777777806,-36.05417090777563,0.3438081748424137,112257
214,-59.24764890282212,-37.14022612063841,0.3420891339682016,113015
215,-59.73154362416189,-38.446713816387856,0.3403786882983606,113642
216,-61.66134185303595,-42.80956931316683,0.3386767948568688,113747
217,-42.073170731708146,-40.64007479213467,0.33698341088258443,114598
218,-60.57347670250978,-41.1702659128648,0.3352984938281715,115177
219,-32.86219081272169,-40.01204054969244,0.33362200135903064,115270
220,-65.39792387543325,-50.530327560892026,0.33195389135223546,115702
221,-39.96308724832183,-47.373611374692146,0.3302941218954743,115843
222,-72.13622291021694,-55.16743844387097,0.32864265128599696,116237
223,-57.74647887324025,-55.13930855341719,0.326999438029567,116927
224,-27.83505154639256,-51.998048817774226,0.3253644408394192,117023
225,-58.041958041958864,-51.82909025955392,0.3237376186352221,117583
226,-72.13622291021694,-52.87657836527203,0.322118930542046,117906
227,-1.6393442622942447,-48.833195718330636,0.32050833588933575,118016
228,-60.365853658537404,-48.8124334139334,0.31890579420988907,118104
229,-27.83505154639256,-48.309719487300484,0.3173112652388396,118763
230,-4.907975460122119,-42.26072464576937,0.3157247089126454,119728
231,-59.752321981424956,-44.23964811907969,0.3141460853680822,120271
232,-70.68403908794822,-44.09442973685281,0.3125753549412418,120829
233,-55.55555555555636,-43.87533740508442,0.31101247816653554,120923
234,-48.207171314741856,-45.912549381919355,0.30945741577570285,121045
235,-28.05755395683534,-42.914108973407004,0.3079101286968243,121961
236,-26.199261992620638,-38.32041288164737,0.3063705780533402,122823
237,-53.57142857142939,-43.513621312560886,0.30483872516307353,123288
238,-63.08724832214847,-43.78576077892199,0.3033145315372582,123865
239,-68.53146853146903,-47.855402477429635,0.3017979588795719,124272
240,-64.91228070175514,-53.85583300159294,0.30028896908517405,124590
241,-66.10169491525491,-54.49077029497594,0.2987875242397482,125062
242,-31.596091205212556,-50.58197550670236,0.29729358661854943,125238
243,-36.02693602693682,-48.62911355384041,0.29580711868545667,126143
244,-38.650306748467045,-47.67342709721293,0.2943280830920294,126770
245,-46.268656716418704,-49.49453737317127,0.29285644267656924,127418
246,-27.007299270073833,-49.57534110091659,0.2913921604631864,128109
247,-63.81578947368502,-50.59977719114215,0.28993519966087045,128659
248,-36.666666666667474,-47.95771902559405,0.2884855236625661,129271
249,-56.52173913043559,-46.75674608549071,0.28704309604425327,129966
250,-35.25179856115189,-43.79069787143038,0.285607880564032,130868
251,-31.15942028985589,-40.296470408890485,0.28417984116121187,130977
252,-69.89966555183987,-44.126827843553215,0.2827589419554058,131276
253,-53.237410071943266,-45.84787524805385,0.28134514724562876,131812
254,-39.799331103679755,-45.96277768357513,0.2799384215094006,132191
255,-6.81003584229342,-42.016915596162605,0.27853872940185365,132764
256,-29.32862190812806,-42.24904785996802,0.27714603575484437,132875
257,-60.725075528701716,-41.93997646546969,0.2757603055760701,133331
258,-47.1830985915501,-42.991619657957955,0.2743815040481898,133417
259,-67.94871794871848,-44.134317539786245,0.2730095965279488,133887
260,-22.8187919463094,-42.891016878302,0.27164454854530906,134050
261,-34.2560553633226,-43.20068038564867,0.2702863258025825,134856
262,-59.85401459854097,-42.19611529031878,0.2689348941735696,135263
263,-43.70860927152401,-41.24323521027685,0.26759021970270175,135943
264,-20.38216560509588,-39.301518660418466,0.2662522686041882,136057
265,-61.53846153846235,-44.77436123003535,0.2649210072611673,136400
266,-57.65472312703664,-47.60697135192622,0.26359640222486147,136961
267,-67.45562130177572,-48.28002592923362,0.26227842021373715,137495
268,-55.47945205479534,-49.10966127555814,0.2609670281126685,137587
269,-22.22222222222265,-44.53701170290856,0.25966219297210513,138304
270,-63.210702341137946,-48.57620274239141,0.2583638820072446,138627
271,-62.068965517242205,-51.35749375778337,0.2570720625972084,139171
272,-42.372881355933046,-49.60938043352258,0.25578670228422234,139259
273,-63.36996336996419,-51.5755158433666,0.25450776877280124,139571
274,-20.000000000000373,-51.53729928285704,0.2532352299289372,140291
275,-58.18815331010536,-51.202268460021344,0.2519690537792925,140947
276,-64.16938110749265,-51.85373425806695,0.2507092085103961,141355
277,-17.293233082707527,-46.837495436160125,0.2494556624678441,142053
278,-55.41401273885431,-46.83095150456602,0.24820838415550486,142661
279,-60.000000000000824,-50.608729282343845,0.24696734223472733,143152
280,-36.241610738255865,-47.91182012205563,0.2457325055235537,143882
281,-64.84375000000077,-48.189298570331495,0.24450384299593592,144275
282,-58.19935691318408,-49.77194612605659,0.24328132378095624,144716
283,-45.73643410852796,-48.00859319991297,0.24206491716205145,145248
284,-49.806949806950634,-50.989288180608,0.2408545925762412,145829
285,-53.237410071943266,-50.49421385679179,0.23965031961336,146502
286,-46.23655913978577,-48.7009316600211,0.2384520680152932,146597
287,-22.600619195047248,-49.231670271255076,0.23725980767521673,147546
288,-58.333333333334146,-49.523602330703056,0.23607350863684065,147931
289,-60.000000000000824,-49.523602330703056,0.23489314109365644,148036
290,-43.283582089553,-50.227799465832774,0.23371867538818816,148790
291,-36.454849498328585,-47.38890941566555,0.23255008201124722,148920
292,-43.85964912280784,-45.95493863662793,0.231387331601191,149064
293,-40.55944055944136,-45.43723928171927,0.23023039494318503,149247
294,-39.13043478260952,-44.369587779285155,0.2290792429684691,149866
295,-58.49056603773666,-44.894903375864494,0.22793384675362674,150128
296,-60.85409252669121,-46.35665671455504,0.22679417751985861,150481
297,-56.92562277580106,-49.789157072630424,0.22566020663225933,150648
298,-55.645161290323415,-49.520339868329344,0.22453190559909803,151372
299,-10.891089108910666,-44.60944877922033,0.22340924607110255,152044
300,-34.545454545455314,-43.73563602481057,0.22229219984074702,152961
301,-62.962962962963786,-46.38644737127409,0.2211807388415433,153445
302,-25.000000000000657,-44.50048245899337,0.22007483514733558,153747
303,-59.654178674352394,-46.40995627048447,0.2189744609715989,154126
304,-57.44680851063912,-48.24159364328743,0.2178795886667409,154693
305,-71.9101123595508,-49.58354827546884,0.2167901907234072,155057
306,-27.39273927392824,-46.23741295019254,0.21570623976979014,155683
307,-58.33333333333415,-46.378184005945855,0.21462770857094118,156327
308,-53.57142857142939,-46.17081073405645,0.21355457002808648,156961
309,-51.76848874598151,-50.25855069776354,0.21248679717794605,157055
310,-63.33333333333416,-53.137338576551414,0.21142436319205632,157436
311,-57.44680851063912,-52.58572313131896,0.21036724137609603,158063
312,-65.6250000000007,-56.64822313131896,0.20931540516921554,158625
313,-42.85714285714365,-54.96851954959808,0.20826882814336947,158992
314,-53.48837209302407,-54.57267590783658,0.20722748400265262,159539
315,-42.953020134229014,-51.6769666853044,0.20619134658263935,160149
316,-39.3939393939402,-52.87708669730559,0.20516038984972615,160750
317,-55.782312925170885,-52.62198465648927,0.2041345879004775,161497
318,-62.962962962963786,-53.561138095642704,0.2031139149609751,161877
319,-52.75405405405432,-53.65969462644999,0.20209834538617025,162014
320,-12.457912457912446,-48.572152538907815,0.2010878536592394,162601
321,-50.495049504951325,-47.87697663833904,0.2000824143909432,162684
322,-62.962962962963786,-47.61077293463535,0.19908200231898848,162973
323,-49.832775919733265,-48.30833624089431,0.19808659230739353,163059
324,-62.962962962963786,-49.25579532788828,0.19709615934585656,163183
325,-34.2560553633226,-48.38609885079764,0.19611067854912728,163884
326,-56.5217391304356,-50.098878824447176,0.19513012515638165,164411
327,-36.454849498328585,-48.16613248176295,0.19415447453059972,165075
328,-46.99646643109624,-46.5694828285762,0.19318370215794672,165804
329,-34.30656934306653,-44.724734357477416,0.192217783647157,165986
330,-72.50859106529231,-50.7298022182154,0.1912566947289212,166427
331,-40.39735099337832,-49.7200323670581,0.1903004112552766,166987
332,-30.147058823530216,-46.43844195311475,0.18934890919900021,167775
333,-42.23826714801525,-45.67899107594294,0.18840216465300522,168306
334,-57.69230769230852,-45.151925548877415,0.18746015382974018,168942
335,59.69581749049925,-35.75673826349523,0.1865228530605915,169634
336,-60.526315789474495,-36.15719592939912,0.18559023879528855,170269
337,-70.39473684210563,-39.55118466377682,0.1846622876013121,170650
338,-70.58823529411801,-41.910361550079,0.18373897616330553,170862
339,-65.27777777777851,-45.0074823935502,0.182820281282489,171139
340,-69.17808219178129,-44.6744315061991,0.18190617987607657,171392
341,-40.59405940594143,-44.694102347455406,0.18099664897669618,171473
342,-56.5217391304356,-47.33157037814595,0.1800916657318127,171564
343,-11.764705882353363,-44.28421425157976,0.17919120740315364,172296
344,-58.904109589041916,-44.4053944412531,0.17829525136613786,172841
345,-78.19314641744529,-58.19429083204756,0.17740377510930716,173205
346,-58.333333333334146,-57.974992586433515,0.17651675623376062,173853
347,-65.83850931677087,-57.51936983390004,0.1756341724525918,174324
348,-46.50205761316954,-55.110752065805194,0.17475600159032884,174857
349,-36.56716417910528,-52.23969070593787,0.17388222158237718,175249
350,-72.88135593220359,-52.6100180799801,0.1730128104744653,175685
351,-55.390334572491525,-54.089645596635116,0.17214774642209296,176036
352,-62.54681647940157,-54.69215333153171,0.1712870076899825,176505
353,-72.5609756097563,-60.771780304272,0.17043057265153258,176708
354,-49.82078853046677,-59.863448198414495,0.16957841978827493,177254
355,-28.30188679245364,-54.87432223591533,0.16873052768933355,177838
356,1.5873015873026168,-48.882258743851644,0.1678868750508869,178520
357,-44.827586206897365,-46.781166432864296,0.16704744067563246,179073
358,-49.494949494950305,-47.080455621042375,0.1662122034722543,179151
359,-63.45514950166194,-49.769254153298036,0.16538114245489302,179648
360,-58.73015873015954,-48.354134433093634,0.16455423674261854,180146
361,-57.295373665481236,-48.5446383423926,0.16373146555890544,180787
362,-58.333333333334146,-48.12329002778586,0.16291280823111093,181307
363,0.7194244604325862,-40.79525002076697,0.16209824418995536,181851
364,-42.965779467681436,-40.109749114488444,0.16128775296900558,181940
365,-73.06397306397324,-44.5859577416404,0.16048131420416054,182222
366,-56.953642384106786,-50.44005213878134,0.15967890763313974,182755
367,-25.32467532467619,-48.489761050559224,0.15888051309497406,183284
368,-36.241610738255865,-47.16442717488978,0.1580861105294992,184091
369,-46.84385382059883,-45.50329760678347,0.1572956799768517,184188
370,-24.24242424242504,-42.05452415801002,0.15650920157696743,185100
371,-27.007299270073702,-39.02571671846927,0.1557266555690826,186065
372,-30.31358885017507,-36.22374227015335,0.1549480222912372,186589
373,-65.21739130434855,-42.81742384663147,0.15417328217978102,187048
374,-66.88741721854366,-45.20958762171769,0.1534024157688821,187341
375,-53.405017921147774,-43.243692107435145,0.1526354036900377,187897
376,-50.530035335689874,-42.60133140259346,0.1518722266715875,188427
377,-39.393939393940194,-44.00825780951986,0.15111286553822956,189013
378,-70.09966777408677,-47.39406351310295,0.15035730121053842,189386
379,-65.1162790697682,-49.22130603801988,0.14960551470448571,189703
380,-55.93220338983134,-52.39028395276051,0.14885748713096328,190205
381,-20.948616600791336,-51.78441568583228,0.14811319969530845,190797
382,-50.00000000000082,-53.75305680081485,0.1473726336968319,190899
383,1.8867924528295612,-47.04263842509704,0.14663577052834775,191882
384,-13.494809688581228,-41.7033776721008,0.14590259167570602,192400
385,-60.15936254980162,-42.37881213496618,0.1451730787173275,192906
386,-63.89891696750984,-43.71570029814818,0.14444721332374086,193313
387,-60.11396011396091,-45.78770237015025,0.14372497725712216,193742
388,-65.51724137931106,-45.32945973067268,0.14300635237083656,194077
389,-24.342105263158505,-41.252042350011706,0.14229132060898236,194201
390,-37.29372937293813,-39.388194948322386,0.14157986400593744,194720
391,-56.521739130435606,-42.945507201286816,0.14087196468590776,195354
392,-74.2765273311898,-45.37315993440571,0.14016760486247823,195623
393,-71.18155619596571,-52.67999479928524,0.13946676683816583,195865
394,-69.69696969697011,-58.30021080012413,0.138769433003975,196335
395,-40.62500000000081,-56.346774545144044,0.13807558583895513,197173
396,25.179401993356095,-47.43894264905745,0.13738520790976036,197320
397,-63.08724832214847,-47.73627146987621,0.13669828187021155,197892
398,-72.04968944099403,-48.38951627604451,0.13601479046086049,198164
399,-23.344947735192182,-48.28980052324788,0.1353347165085562,198243
400,-56.228956228957045,-50.183323208849764,0.1346580429260134,198746
401,-35.943060498221456,-48.12545534562835,0.13398475271138335,199281
402,-38.906752411576356,-44.58847785366701,0.13331482894782642,199386
403,-53.795379537954624,-42.8498601878659,0.13264825480308728,199963
404,-63.08724832214847,-42.18888805038374,0.13198501352907185,200455
405,-69.17808219178129,-45.04419626956178,0.1313250884614265,200790
406,-62.8482972136231,-53.84696619025971,0.13066846301911936,201257
407,-58.579881656805554,-53.39622952372541,0.13001512070402377,201925
408,-59.558823529412585,-52.14714293256726,0.12936504510050365,202432
409,-66.78966789667959,-56.491614948716006,0.12871821987500112,202733
410,-53.237410071943266,-56.19246033301463,0.12807462877562611,203199
411,-68.96551724137979,-59.49470600733046,0.12743425563174798,203698
412,-36.90851735015852,-59.29488250118868,0.12679708435358925,204224
413,-51.38888888888971,-59.05423343628219,0.1261630989318213,204699
414,-54.06360424028351,-58.15186902809569,0.1255322834371622,205241
415,-31.27147766323105,-54.36120857524067,0.12490462201997637,205748
416,-66.78966789667959,-54.75534564354632,0.1242800989098765,206121
417,-62.962962962963786,-55.19365377416214,0.12365869841532712,206675
418,-55.55555555555638,-54.79332697677652,0.12304040492325048,207136
419,-64.7435897435905,-54.58871916146761,0.12242520289863423,207689
420,-19.00311526479805,-51.16528968075309,0.12181307688414106,208538
421,8.643363802463e-13,-44.26873795661503,0.12120401149972035,209036
422,-63.33333333333416,-46.911219554932586,0.12059799144222175,209769
423,-71.51898734177243,-48.92422940022086,0.11999500148501063,210258
424,-51.72413793103531,-48.69028276929604,0.11939502647758558,210709
425,-65.83850931677087,-52.146985934650026,0.11879805134519765,211271
426,-46.61921708185135,-50.1299408531672,0.11820406108847166,211600
427,-57.74647887324025,-49.608292444194845,0.1176130407830293,212144
428,-21.232876712329524,-46.17602455987216,0.11702497557911415,213030
429,-70.19867549668912,-46.72153313518202,0.11643985070121858,213396
430,-63.45514950166194,-51.16673655886841,0.11585765144771248,213955
431,-44.82758620689737,-55.64949517955823,0.11527836319047392,214475
432,-69.07216494845407,-56.22337834107022,0.11470197137452155,214817
433,-20.689655172414188,-51.1404451241344,0.11412846151764894,215432
434,-21.34831460674194,-48.102862791705064,0.1135578192100607,215532
435,-24.731182795699755,-43.992130139597954,0.11299003011401039,216416
436,-47.3684210526324,-44.06705053667606,0.11242507996344034,216555
437,-23.357664233577342,-40.62816907270977,0.11186295456362313,217078
